User_ID,Device_Type,Network_Type,Region
8093540012304415650,This is free text for Device_Type,Wi-Fi,Rural
-5855766514790405134,PC,5G,Rural
-7216287441995132553,Smartphone,Wi-Fi,Urban
-3357268474375621286,PC,Wi-Fi,Urban
2284435316454031550,PC,Wi-Fi,Suburban
1561337639195206421,Tablet,4G,Suburban
-7835375907880483297,Smartphone,This is free text for Network_Type,Suburban
2626279933531193493,Smartphone,Wi-Fi,Suburban
9208386394505683750,Tablet,Wi-Fi,Suburban
291377836315219763,PC,4G,Suburban
-2767857795234991073,Tablet,5G,Rural
8254294710739991165,PC,5G,Achats
-8178009334956669513,Smartphone,Wi-Fi,Suburban
-4042650294016840293,Smartphone,5G,Urban
-7555428564691029442,PC,Wi-Fi,Rural
-7205876752605742505,Tablet,5G,Rural
9208743318517088812,Smartphone,This is free text for Network_Type,Urban
-1279711149761039035,PC,Wi-Fi,Rural
3579218823123690577,PC,5G,Rural
-6122194770303512473,Tablet,Wi-Fi,Rural
5861647498269834153,device-123,Wi-Fi,Rural
-2734807482615491158,Smartphone,5G,Urban
-8324140842674975299,Tablet,5G,Suburban
-1106046191877203662,,Wi-Fi,
-9141132868124616119,Smartphone,5G,Rural
7572269336130045191,Tablet,5G,Urban
-751984756777041839,PC,4G,Urban
-7878721229560588201,PC,Wi-Fi,Suburban
-8026930413174889785,PC,4G,Suburban
-4576764175691110604,Smartphone,5G,Urban
-6121285985276154128,Smartphone,5G,Urban
3751193782239108720,PC,Wi-Fi,Suburban
8806756104862252293,PC,Streaming,Urban
-1132621130609897631,PC,5G,Suburban
-1397563723910013634,Smartphone,4G,Rural
2164804748960193140,PC,4G,Rural
-7413514871183171868,Tablet,4G,Rural
-9138186763121357602,PC,4G,Urban
-2517026180152996265,PC,Wi-Fi,Rural
7489203731599666975,Tablet,Wi-Fi,Urban
-245949251472719759,Tablet,4G,Rural
-2708016762985443852,PC,Wi-Fi,Urban
2626279933531193493,Tablet,5G,Rural
-6476255427089635950,Tablet,5G,Rural
5102509234697776006,Smartphone,4G,Rural
1886311738318977687,Tablet,4G,Suburban
-7792586377276414129,device-123,Wi-Fi,Rural
2261369999626520147,Tablet,Wi-Fi,Urban
-2488961221540798954,Tablet,5G,Suburban
8881803500818798765,Smartphone,Wi-Fi,Medios sociales
5180765750537190034,PC,5G,Urban
7214357328854991155,PC,4G,Urban
-8054783698533131895,Tablet,Wi-Fi,Suburban
-5620748321118544389,Smartphone,4G,Suburban
8416465973479153404,Smartphone,4G,Rural
-3900300100517575513,PC,Wi-Fi,Urban
291377836315219781,PC,4G,Rural
-1988549218231767828,Smartphone,5G,Rural
-6556767503093367828,PC,Wi-Fi,Urban
-6836043178616914488,Tablet,5G,Rural
-6288338802646571548,PC,Wi-Fi,Urban
2861545529752578590,Medios sociales,Wi-Fi,Suburban
9054991020603904006,PC,4G,Urban
-8381173389926184528,device-123,5G,Suburban
8125368319804799147,PC,Wi-Fi,Suburban
-2350249288429574101,,Wi-Fi,
-7427076830992759870,PC,Wi-Fi,Rural
-2431543643725167979,Smartphone,4G,Urban
-5278266737286435763,PC,4G,Suburban
4879342827552559200,This is free text for Device_Type,Wi-Fi,Rural
1877269614803708030,Smartphone,Wi-Fi,Rural
-3197167708706604789,Smartphone,5G,Suburban
6578774734336629139,Smartphone,Wi-Fi,Rural
209375785855916025,PC,Wi-Fi,Urban
-8678409920244561403,device-123,4G,Urban
-4673259197504907775,Tablet,4G,Urban
-4048459952911221642,Smartphone,4G,Suburban
-8958728144321073383,Smartphone,Wi-Fi,Suburban
8752799304192930310,Tablet,4G,Rural
1702403205946166669,Smartphone,Wi-Fi,Suburban
-8779939039863981872,Smartphone,5G,Urban
1723547352421541471,PC,5G,Suburban
6769100890154633498,Tablet,Wi-Fi,Rural
-5697538041781691277,PC,Wi-Fi,Suburban
8374686316052772603,PC,4G,Rural
1159057977825624643,Tablet,Wi-Fi,Urban
9079884297874690491,Smartphone,4G,Rural
-125710072003203043,Tablet,4G,Suburban
6681684045284747108,PC,Wi-Fi,Rural
7109528289704611687,PC,Wi-Fi,Suburban
-1550288482494212531,Smartphone,Wi-Fi,Urban
1085049891298303280,Tablet,4G,Rural
-4653203364412500916,PC,Wi-Fi,Rural
-6027926430001944160,PC,5G,Urban
4499853457340294410,Smartphone,4G,Suburban
-1569569175451259078,PC,Wi-Fi,Urban
-715722089804307838,Tablet,4G,Suburban
5242409769555508890,PC,5G,Urban
-5414461593448931771,PC,4G,Suburban
-6962515899169372278,Smartphone,5G,Rural
-8044065522158460583,Achats,Wi-Fi,Suburban
-364280476624400188,Tablet,Wi-Fi,Rural
9092499147194257688,Smartphone,This is free text for Network_Type,Urban
-6612375971103470514,Smartphone,4G,Rural
988887782157697127,Tablet,Wi-Fi,Suburban
2056743372836549180,device-123,5G,Urban
-5367096030828507043,PC,Wi-Fi,Rural
1985149216677044858,PC,4G,Rural
4929591053609991522,Smartphone,5G,Rural
-3157946320861953594,,4G,
-211512550487164920,Smartphone,Streaming,Suburban
-7861854542054769143,Tablet,Wi-Fi,Urban
8945584162056686423,Smartphone,Wi-Fi,Suburban
291377836315219763,Tablet,4G,Urban
-7268132900680661245,PC,5G,Urban
3149929187373615057,Smartphone,4G,Rural
536956002970019807,PC,Wi-Fi,Rural
-2493331319823815089,Smartphone,5G,Suburban
-957105112110425829,Smartphone,Wi-Fi,Rural
-2026938908813467732,Smartphone,5G,Urban
-8365112720782377350,This is free text for Device_Type,Jeux,Suburban
-2687064059187949620,PC,4G,Rural
-3250923382391370230,PC,Wi-Fi,Rural
5470194491176199597,Tablet,4G,Urban
9101174568149727397,PC,Wi-Fi,Rural
-6037713147520656827,PC,4G,Rural
7169650279998613130,Smartphone,5G,Urban
7109739811132648897,Tablet,Wi-Fi,Suburban
8678955520783861251,PC,Wi-Fi,Urban
6748471803950475832,Smartphone,4G,Rural
2626279933531193493,,Wi-Fi,
-4266780270702162480,Tablet,4G,Suburban
9192122472715792163,Tablet,Wi-Fi,Suburban
-771959223307485840,Tablet,Wi-Fi,Urban
6722954233706609953,Tablet,5G,Suburban
787872716660278087,Smartphone,Wi-Fi,Rural
-8831044651269535253,This is free text for Device_Type,4G,Rural
-814822198911888080,PC,4G,Suburban
7397329731307043970,PC,5G,Rural
-7594863579315082923,Tablet,Wi-Fi,Suburban
-6949399293114752190,Tablet,Wi-Fi,Rural
2897433649251377663,PC,4G,Rural
-1958439247363829896,Smartphone,5G,Suburban
1886258767884559713,device-123,4G,Suburban
3398187842444202102,,5G,
-9141857209700988919,Smartphone,5G,Urban
-5542597837701685618,PC,5G,Rural
-1428190903106963157,Smartphone,Wi-Fi,Urban
-8797937519688857221,Smartphone,4G,Rural
-328910826524249150,Tablet,5G,Suburban
775776819014861920,Tablet,4G,Rural
3799574833338912939,Tablet,Wi-Fi,Urban
9184877442092119276,Tablet,Wi-Fi,Urban
7584478860138688044,PC,Wi-Fi,Rural
-8837117929207511490,Tablet,4G,Rural
2266174146408449356,PC,Wi-Fi,Rural
-5977812441477060470,PC,Wi-Fi,Rural
-1856057530235353641,Smartphone,Wi-Fi,This is free text for Region
-5294776677365013340,Smartphone,5G,Urban
-3553798943527937695,Tablet,5G,Rural
330364132144772732,Tablet,Wi-Fi,Rural
-237005349004852833,Smartphone,Wi-Fi,Suburban
-5676472897543836284,Tablet,4G,Suburban
-1051008769264703214,Smartphone,Wi-Fi,Suburban
2444855114004261918,device-123,4G,Urban
-9131964389479842709,PC,Wi-Fi,Rural
-7111709817461856966,PC,5G,Rural
7170666701080027398,Tablet,5G,Rural
-8272339430092981096,Smartphone,4G,Urban
7736704409348285790,Tablet,4G,Urban
5754110489248080053,,4G,
-3008419393378876804,,This is free text for Network_Type,
7342936290175570441,Smartphone,Wi-Fi,Suburban
-4147169373792800821,Tablet,4G,Urban
3369942038484258406,Tablet,5G,Rural
2618386197930558616,Smartphone,5G,Rural
8276994585741300050,Tablet,5G,Rural
-6493068242814043065,Tablet,Wi-Fi,This is free text for Region
8189125426101181228,PC,5G,Suburban
454412776259272871,PC,Wi-Fi,Suburban
-7271136431056473847,Smartphone,4G,Suburban
5827610705278470810,,5G,
291377836315219763,PC,5G,Suburban
9008248591228979322,Tablet,5G,Rural
-7326289307299074549,Smartphone,Wi-Fi,Urban
1805551313922582759,Smartphone,5G,Urban
-6046832693092307681,Smartphone,5G,This is free text for Region
-2781254627859951493,Smartphone,5G,Suburban
1423362260685466280,PC,Wi-Fi,Suburban
-4199308968599501421,PC,Wi-Fi,Suburban
-8530755641253380034,PC,5G,Urban
-3716040136890586113,PC,Wi-Fi,Urban
6747100014447132796,Smartphone,Wi-Fi,Suburban
1711773392569921314,Smartphone,4G,Rural
8103670766704081706,PC,4G,Urban
6709665912827278311,Tablet,Wi-Fi,Urban
-61353341364167927,Smartphone,This is free text for Network_Type,Suburban
5049237927834621749,Tablet,4G,Urban
6424423516338148802,PC,5G,Achats
-1273623884747463745,Smartphone,4G,Rural
1160514608393193330,Tablet,Wi-Fi,Rural
718274324837939869,Achats,Wi-Fi,Urban
1266594359959280729,Streaming,5G,Suburban
-4434749106905448593,PC,Wi-Fi,Suburban
5397705329932039239,Tablet,5G,Rural
-5653161162021655023,device-123,Wi-Fi,Urban
-7635285748707352166,Tablet,5G,Suburban
-5728661930038741840,Smartphone,4G,Urban
4378797612905607398,PC,4G,Rural
-4734609286877455275,Tablet,Wi-Fi,Rural
-3383806002522677314,Smartphone,4G,Jeux
-5264347854982331475,PC,4G,Suburban
-3117044277368066046,Smartphone,Wi-Fi,Suburban
7602628396604763466,PC,4G,Suburban
3983603569530702970,Tablet,5G,Suburban
-4845722982998289402,device-123,Wi-Fi,Rural
-6827742968017354971,Tablet,4G,Urban
4925324500358847040,Tablet,5G,Rural
-8874645066423624329,PC,Wi-Fi,Urban
-575162398625572904,PC,4G,Urban
-1515669641045891689,Smartphone,Wi-Fi,Urban
-1198112805682341534,PC,4G,Suburban
-5599313674905264576,Tablet,Wi-Fi,Suburban
7092797850277311163,,Wi-Fi,
-15203826760345233,Smartphone,5G,Suburban
1078157019041898721,Tablet,5G,Suburban
-7797690339415793870,PC,4G,Rural
3303909617965918305,Smartphone,Wi-Fi,Suburban
-7834111157092294243,PC,4G,Achats
4215462671999945983,Jeux,Achats,Suburban
-7736348806736092944,Smartphone,Wi-Fi,Rural
-3845203379552038718,Smartphone,5G,Suburban
-2534970947944742989,Smartphone,4G,Urban
1567818849582018102,Smartphone,4G,Rural
-2114622399618986773,Tablet,5G,Suburban
-543339098716373503,PC,5G,Urban
7302271275536058313,Tablet,4G,Urban
-8044365619555022327,,4G,
6639359453725831220,PC,5G,Rural
-3746490233439701031,PC,4G,Rural
-7247957932423280089,Smartphone,4G,Urban
-5185657920700091802,PC,4G,Rural
-1261576392943753110,PC,4G,Suburban
-7785413563280851683,Smartphone,5G,Rural
-6821410061645348431,Tablet,Wi-Fi,Rural
8014664371636782183,PC,Wi-Fi,Rural
5454532298181316354,Smartphone,5G,Urban
3119860330493630896,Smartphone,4G,Suburban
6688672436282968749,Smartphone,Wi-Fi,Rural
-6353797622465874664,PC,4G,Suburban
-2666212274484027561,Smartphone,4G,Urban
-6277254258986030085,PC,4G,Urban
-6812345831641788692,Tablet,Wi-Fi,Suburban
-2153137517689886056,Smartphone,Wi-Fi,Urban
-3289364182919326148,Tablet,Achats,Rural
-1784875433108020788,PC,5G,Urban
1180921748334676974,Smartphone,5G,Urban
3736486084022029165,Smartphone,4G,Urban
3211020996255099999,PC,Wi-Fi,Urban
-2959081126982622556,,Wi-Fi,
291377836315219763,PC,Wi-Fi,Suburban
1344519237686700055,PC,5G,Rural
-8336227974148457965,Tablet,Wi-Fi,Suburban
6175910357559706765,device-123,Wi-Fi,Rural
6423569108210236727,PC,Wi-Fi,Rural
-3742083191085566243,PC,Wi-Fi,Suburban
-3143365400968713055,Tablet,Wi-Fi,Suburban
1240701493407197405,PC,5G,Urban
-4983736482975187412,PC,5G,Urban
803860876739006604,PC,4G,Urban
-620183311801939490,PC,5G,Suburban
4866473445378292043,PC,5G,Rural
-3632923383712557947,Tablet,4G,Rural
-8302153458333730104,device-123,Wi-Fi,Suburban
3380974620803782463,Tablet,Wi-Fi,Urban
-6349749091037359860,PC,Streaming,Suburban
-4071927680929014358,Tablet,4G,Rural
-8309116059398579715,PC,5G,Jeux
6666015250064088160,Tablet,5G,Urban
-7333649281447128272,Smartphone,Wi-Fi,Urban
1928881310855768377,Tablet,5G,Urban
5152734352505861112,Smartphone,Wi-Fi,Rural
3238518432258903159,PC,Wi-Fi,Rural
-7831121242637936049,Smartphone,This is free text for Network_Type,Suburban
1792182875122729027,Smartphone,5G,Suburban
7363786550776699518,PC,5G,This is free text for Region
-7237364021898572828,Smartphone,Wi-Fi,Urban
965007748800510135,Smartphone,Achats,Suburban
7391108864846035659,Tablet,5G,Suburban
5373544034631875149,Tablet,5G,Suburban
-7662169236226780192,Jeux,4G,Rural
9029146913113360386,PC,4G,Urban
-7064474006798686379,PC,Wi-Fi,Urban
6849110176851403737,Tablet,5G,Urban
-271107652529112595,Tablet,Wi-Fi,Rural
-7259614524877485660,PC,Wi-Fi,Suburban
2096900090032178514,Tablet,4G,Urban
502282381446931452,Tablet,Wi-Fi,Urban
-4257167309582215433,Tablet,5G,Suburban
2682267857447238930,Tablet,4G,Urban
2482382124389569244,PC,5G,Rural
-5205872056091402531,Smartphone,4G,Suburban
5656803376224902727,PC,4G,Urban
7228654944432347675,Tablet,Wi-Fi,Rural
-322223247866815290,Smartphone,4G,Urban
5487578998894472332,Smartphone,4G,Suburban
4182552732963910334,PC,4G,Suburban
-1620431783035506497,PC,Wi-Fi,Urban
658698656004545988,Smartphone,Wi-Fi,Rural
739272980861038039,,5G,
2626279933531193493,Smartphone,Wi-Fi,Rural
-3560458048481277625,,4G,
221532561281870271,PC,4G,Suburban
-1076803240738514897,This is free text for Device_Type,4G,Urban
-6109080780253361341,Smartphone,Wi-Fi,Urban
8655101719520530894,PC,Wi-Fi,Urban
5247275869803826758,Smartphone,Wi-Fi,Suburban
-5158380939158261429,Smartphone,4G,Rural
-8150664190180474193,Smartphone,Wi-Fi,Suburban
-5331193271023066159,Tablet,4G,Suburban
-2028496845471064488,PC,Wi-Fi,Rural
5769242871873569079,Tablet,Wi-Fi,Rural
9074438255700023303,Tablet,5G,Rural
291377836315219763,Smartphone,Wi-Fi,Urban
-7409218924516355056,Tablet,Wi-Fi,Urban
391113956650108213,Smartphone,Wi-Fi,Rural
1985752031816241098,Tablet,4G,Suburban
6415894922681206833,Smartphone,Wi-Fi,Rural
-2078422273282350900,PC,5G,Urban
6678842219550600892,PC,Wi-Fi,Rural
-4670602553808216320,Smartphone,Wi-Fi,Suburban
8882499443032892221,Tablet,Wi-Fi,Rural
490899431329628588,PC,5G,Suburban
2626279933531193493,Smartphone,5G,Rural
-1619268933575938847,PC,4G,Urban
1719589503495457001,PC,4G,Suburban
-3887059724133734267,PC,Wi-Fi,Suburban
-2634844484679437852,Tablet,Wi-Fi,Urban
-5137013795577409785,PC,4G,Urban
-2981547571014777130,Smartphone,Wi-Fi,Suburban
-4561760312802751790,PC,Wi-Fi,Suburban
3794635158319910574,Smartphone,4G,Rural
4247419631864045677,Tablet,4G,Urban
-4706365041012815681,Tablet,5G,Rural
9105100511832894372,Smartphone,4G,Urban
697195309335668011,Smartphone,4G,Suburban
4440600287406458220,Smartphone,4G,Rural
-1928565882223412563,This is free text for Device_Type,5G,Rural
-6741418729522755824,PC,Wi-Fi,Urban
3236793805104665505,Tablet,4G,Urban
3026666265644756309,Smartphone,Wi-Fi,Rural
2703827774604303812,PC,Wi-Fi,Urban
-901926773313755534,Smartphone,Wi-Fi,Rural
-4115027321811660195,PC,5G,Urban
-7566526748407545152,Tablet,5G,Rural
1048575986921159775,Smartphone,Wi-Fi,Suburban
-5960614455750374089,Smartphone,Wi-Fi,Urban
8810313042832719264,Tablet,Wi-Fi,Rural
3236653810392780969,Tablet,5G,This is free text for Region
-8923633266570893680,Smartphone,4G,Urban
7978872557262969742,PC,Wi-Fi,Suburban
4416547269030325413,device-123,4G,Suburban
8051117240435644178,Tablet,5G,Urban
4024439601243504184,Tablet,5G,Rural
5564522868071050635,Achats,5G,Suburban
-1948604804807317958,Smartphone,4G,Rural
-3085455688823130203,PC,4G,Urban
-128422806154369757,Tablet,4G,Suburban
1632294056756985476,PC,Wi-Fi,Rural
-5112061616664847533,PC,Wi-Fi,Rural
-8932641855275849818,Tablet,This is free text for Network_Type,Rural
-1114029278888993470,Tablet,Wi-Fi,Suburban
-4716112856423393602,PC,Wi-Fi,Suburban
385179969207051883,Tablet,5G,Suburban
2661495160970742879,Smartphone,5G,Rural
8328281031934834239,PC,4G,Urban
8138483914891771578,Tablet,5G,Rural
1198917757013225202,PC,4G,Urban
498506445111930289,,Medios sociales,
-3819949476342996758,PC,5G,Urban
-1156886781418871990,Smartphone,Wi-Fi,Rural
-6650993763047401344,,Wi-Fi,
-4268426448321954430,Tablet,Wi-Fi,Rural
-8357960058763763723,device-123,5G,Rural
-2107570583237539530,PC,Wi-Fi,Rural
-4313258507666721665,Tablet,4G,Suburban
2556901607492782989,device-123,Wi-Fi,This is free text for Region
-3940201000156786820,PC,4G,Rural
8937413884076067895,Smartphone,Wi-Fi,Suburban
-3653765793644570913,Smartphone,Wi-Fi,Urban
3564765143550461866,Smartphone,5G,Suburban
-6258204608088249454,Tablet,5G,Suburban
8615589817609044725,PC,Wi-Fi,Urban
3485774297815430811,PC,5G,Urban
-7453757495712376070,Smartphone,Wi-Fi,Rural
5044632388481025259,PC,5G,Rural
5301818620042630945,PC,5G,Suburban
7167085877173259602,Tablet,4G,Urban
3174625385420627554,Smartphone,5G,Urban
3290575565064892971,Smartphone,Wi-Fi,Rural
2010978848630315180,Tablet,Wi-Fi,Suburban
-5253248736492603230,PC,5G,Urban
-633132539615285913,Smartphone,Wi-Fi,Urban
-292763717498320106,Smartphone,4G,Urban
-4142537891517101420,,5G,
-1803443524420379787,PC,Wi-Fi,Suburban
-6093208699754284569,PC,5G,Rural
-3357124676419258549,This is free text for Device_Type,Wi-Fi,Rural
6119460601369265892,Tablet,4G,Suburban
-9027611412104563582,Tablet,5G,This is free text for Region
-782834780259524129,Smartphone,4G,Rural
-6808026382272234694,Tablet,4G,Suburban
-2551639054302495102,device-123,Wi-Fi,Suburban
-4970274394300016317,PC,4G,Suburban
1951151229246499980,Smartphone,5G,Suburban
4921515858189525,Tablet,4G,Rural
8591519291335436796,Tablet,4G,Rural
1160514608393193330,Tablet,5G,Suburban
-8998364928023673270,,5G,
1720382896087469409,Smartphone,5G,Urban
7030724608634696069,PC,Wi-Fi,Rural
291377836315219763,PC,4G,Rural
4100874278084334603,Smartphone,5G,Suburban
-8795920078802882951,Tablet,4G,Urban
2004199276053744973,Smartphone,Wi-Fi,Suburban
7167519958571684402,Tablet,5G,Rural
-867704844973695548,Tablet,Wi-Fi,Rural
410492468551654503,Smartphone,5G,Suburban
-5866255011223246022,Tablet,Wi-Fi,Suburban
2985778891004228896,Smartphone,Wi-Fi,Suburban
1179795953179435958,Tablet,5G,Urban
-1043548596460960294,PC,4G,Urban
-3236152248047059895,Smartphone,5G,Rural
-6876168930612634528,Smartphone,4G,Urban
-3278709308535958024,Smartphone,This is free text for Network_Type,Rural
8250837950556805278,PC,5G,Urban
9152002459440218718,,4G,
-1489386394554720197,Smartphone,5G,Suburban
7023487874713256862,Tablet,4G,Rural
-768997237890925516,PC,5G,Suburban
214600513019276399,PC,Wi-Fi,Rural
3049144050026845919,device-123,4G,Urban
1369587867185773592,PC,5G,Urban
4568598847630107015,Tablet,4G,Suburban
8647704436769886723,Medios sociales,4G,Rural
3427920531883752527,PC,4G,Suburban
-3171385808710543425,PC,5G,Urban
7731441583459164006,PC,Wi-Fi,Suburban
1138943632297439364,,Streaming,
1289081399290803044,Smartphone,4G,Suburban
-7718350549037629739,Tablet,5G,Urban
-5428783636088049746,Smartphone,Wi-Fi,Suburban
5737350302919176493,Tablet,Wi-Fi,Rural
4985606752183723767,PC,4G,Suburban
7390191187680009261,PC,Wi-Fi,This is free text for Region
5818362851727341057,PC,Wi-Fi,Urban
2738362025946553122,Smartphone,4G,Urban
4409146333334304358,PC,4G,Rural
-1069325699553767279,Smartphone,5G,Urban
4509242804922966518,PC,Wi-Fi,Urban
-221295945425135651,Smartphone,4G,Rural
-5837203415062380039,Tablet,4G,Rural
1806866806033677034,PC,Wi-Fi,Rural
7898858248785438301,Smartphone,Wi-Fi,Suburban
-1516594764343683122,Smartphone,Wi-Fi,Urban
821044851814081638,PC,Wi-Fi,Rural
2113068075987875961,Smartphone,Wi-Fi,Suburban
291377836315219763,PC,4G,Urban
-1097943690193807580,PC,Wi-Fi,Rural
4250259488356340274,Smartphone,Wi-Fi,Suburban
3458981880700989031,PC,5G,Suburban
-318400349155199080,Smartphone,4G,Urban
8299975174186252625,device-123,4G,Rural
3526942021943365812,PC,Wi-Fi,Suburban
6563979036703852911,PC,5G,Suburban
4070093438856611529,PC,5G,Urban
6374264575818604620,Streaming,5G,Rural
385774484123750637,Tablet,4G,Suburban
6539534508557375912,Smartphone,This is free text for Network_Type,Suburban
-659712953536157194,PC,4G,Urban
-7352006516307308187,Tablet,4G,Rural
-6477349257056561909,PC,4G,Suburban
-2122463759701211909,Smartphone,Wi-Fi,Urban
5363952602074913860,Tablet,Wi-Fi,Rural
-5342724629525313124,PC,4G,Jeux
-6209837635284386439,PC,5G,Suburban
3420300907016357379,Smartphone,Wi-Fi,Suburban
6205534046774041735,Smartphone,4G,Urban
-4987933926763716820,Smartphone,5G,Rural
8390112384765319003,Smartphone,5G,Urban
7728991156389788106,Smartphone,5G,Rural
-8726887124324157904,PC,4G,Rural
2513866134548502946,PC,4G,Suburban
5885243795486057858,Tablet,Wi-Fi,Rural
8578158610733552701,Tablet,5G,Suburban
-992343494728715554,Tablet,Wi-Fi,Rural
-370666420701454421,PC,Wi-Fi,Urban
-632766269552644374,PC,Wi-Fi,Suburban
-2230155435686732212,Tablet,Wi-Fi,Urban
8410937616012779888,Tablet,5G,Suburban
-1661562954416805421,Tablet,5G,Rural
-1043727568015277887,Smartphone,Wi-Fi,Rural
-3968494191411143497,Smartphone,4G,Suburban
3868130453604338509,Tablet,4G,Rural
7649575566091555862,Smartphone,5G,Urban
1829208133323885683,Tablet,Wi-Fi,Urban
291377836315219763,PC,Wi-Fi,Suburban
